seed,trial,snr,normalization_mode,tau,symbols,max_points,max_persistence,mean_persistence,persistence_entropy,normalized_entropy,h1_bar_count
1,6,30,shape_normalized,15,1000,200,0.5241362872414796,0.1075417251910459,2.2164911966175085,0.6339157452552122,33
1,7,30,shape_normalized,15,1000,200,0.5203261431106644,0.1026005155892552,1.9466952169495835,0.584206404800535,28
1,8,30,shape_normalized,15,1000,200,0.48714298720684457,0.09692082849328879,1.8063672031080968,0.6029801858645769,20
1,9,30,shape_normalized,15,1000,200,0.5061649454141696,0.06837503624417335,1.4693702247818645,0.4826274907931384,21
1,0,25,shape_normalized,15,1000,200,0.5766823546797708,0.09438722501491104,2.0236517646549124,0.6073011900906738,28
1,1,25,shape_normalized,15,1000,200,0.40932387464297193,0.03878607370190422,1.413821702673766,0.4509087261239946,23
1,2,25,shape_normalized,15,1000,200,0.5007927605666601,0.08674511289086675,2.2566211578703084,0.6511232307249208,32
1,3,25,shape_normalized,15,1000,200,0.4817126575383316,0.0512902008586966,2.178053340596321,0.6077973572911249,36
1,4,25,shape_normalized,15,1000,200,0.39979540282984616,0.0502696836791323,1.8614366192862295,0.5472886193910189,30
1,5,25,shape_normalized,15,1000,200,0.5253928848627519,0.08410712260872366,2.1932512898303993,0.6219588934597465,34
1,6,25,shape_normalized,15,1000,200,0.5297963084125147,0.03666662302842265,1.5389583938762768,0.4481549587215224,31
1,7,25,shape_normalized,15,1000,200,0.49487948892874334,0.08768000187108595,2.459334403939601,0.6760896638458149,38
1,8,25,shape_normalized,15,1000,200,0.49538235789316154,0.041429905297226385,1.5528188012406237,0.4611471280344445,29
1,9,25,shape_normalized,15,1000,200,0.4661183437233023,0.027284428206414944,1.3907286340033242,0.43760386332130247,24
1,0,20,shape_normalized,15,1000,200,0.48832316185900826,0.05882577394603748,2.3591670734622525,0.6311866254636405,42
